subj AGE SEX RACE EDUC WRKSTAT MARITAL EARNRS INCOME RINCOME PARTYID GUNLAW PRES16 SMALLGAP TRCOURTS
580   63   1    1   12       5       3      0     10      NA       4      2      2       NA       NA
581   30   2    1   20       1       5      1     12      12       1     NA      1        3        3
582   25   1    1   12       2       5      1      9      NA       3      1     NA       NA       NA
583   44   2    3   12       1       3      1     12      12       2      2     NA        3        3
584   56   1    1   12       1       5      1      9      11       4     NA     NA       NA       NA
585   45   2    1   12       2       1      2     12       7       3      1      1        3        6
586   27   2    3    7       1       5      1      8       9       3     NA     NA        4        4
587   53   1    3   17       1       1      1     12      12       1     NA     NA        2        7
588   66   2    2   15       1       2      1     12      12       0     NA      1       NA       NA
589   48   2    2   18       1       3      2     12      12       1      1      1       NA       NA
590   50   2    2   14       1       1      3     12      12       0     NA      1        2        5
591   18   2    3   11       2       5      1     NA      NA       3     NA     NA       NA       NA
592   51   1    2   16       2       5      1     11      11       2      1      1        4        0
593   63   2    2   13       1       3      3     12      12       0     NA     NA        2        7
594   57   2    2   12       2       1      5     12       4       1      1      1        3        5
595   68   1    2   16       5       2      0     11      NA       0     NA      1       NA       NA
596   64   1    1   14       1       1      2     12      NA       6     NA      2        4        7
597   26   1    3   12       1       5      2     12      12       4      1     NA       NA       NA
598   58   2    1   16       7       1      2     NA      12       3      2      2        3        8
599   53   2    2   19       1       1      2     NA      12       0     NA      1       NA       NA
600   28   1    3   12       1       5      2     10       5       3     NA     NA        2        5
601   30   2    1   11       7       1      2     12      NA       1      1      4       NA       NA
602   53   1    1   14       5       1      0     12      NA       6     NA      2       NA       NA
603   56   1    1   13       1       1      2     12      12       6     NA      2        5        6
604   20   1    1   12       6       5      4      8       1       3      1     NA       NA       NA
605   64   2    1   16       4       5      1     NA      NA       1     NA      1       NA       NA
606   40   1    3   12       7       5      2     12       3       3      2     NA       NA       NA
607   64   2    3    9       7       1      1     12      NA       3     NA      1       NA       NA
608   39   2    1   14       1       1      3     12      10       1      1     NA       NA       NA
609   42   2    1    9       7       1      2      6      NA       6      1     NA        4        5
610   22   1    3   11       1       5      2     NA       4       4      1     NA       NA       NA
611   51   1    3    5       1       1      3     10      NA       6      2     NA       NA       NA
612   40   2    3    9       1       3      2     12      NA       3      1     NA        4       10
613   40   1    3   10       1       3      3     12      12       3      1     NA       NA       NA
614   24   2    1   15       7       1      1     12      NA       3     NA     NA       NA       NA
615   27   2    1    9       7       5      1      5      NA       3     NA     NA       NA       NA
616   34   2    3    7       7       1      1     11      NA       1      1     NA        2       10
617   24   2    3   14       7       5      2      8      NA       3      1     NA        3        4
618   34   2    3   12       7       1      1      4      NA       4     NA     NA       NA       NA
619   44   2    3   16       4       1      1     10      NA       2      1     NA        1       10
620   80   2    1   12       7       2      0     12      NA       6     NA      2        3        8
621   61   2    1   16       7       1      1     NA      NA       5     NA      2       NA       NA
622   39   2    2   12       2       3      3     12      10       2      1      1       NA       NA
623   41   2    1   20       1       5      1     12      12       2     NA      3        4        4
624   34   1    3   14       1       1      2     12      12       2      1     NA       NA       NA
625   70   2    1   19       5       1      0     NA      NA       4      2      2       NA       NA
626   49   2    1   15       1       4      2     12      12       2      1      1        2        7
627   59   2    3   19       6       1      2     NA      NA       5     NA     NA       NA       NA
628   31   2    2   20       1       5      1     12      12       2      1     NA        4        2
629   77   1    1   16       5       4      0     12      NA       6      1      2       NA       NA
630   40   2    1   17       2       3      1     NA      NA       3      1     NA       NA       NA
631   53   2    2   16       2       1      2     NA      NA      NA     NA     NA       NA        1
632   29   2    2   12       4       5      1     10      10       1     NA     NA        4        2
633   39   2    2   15       1       5      1     12      12       0      1      1        4        6
634   27   2    2   15       3       5      1     12      12       1     NA      1       NA       NA
635   62   1    2   18       1       3      1     12      12       0      1      1       NA       NA
636   48   2    2   12       2       4      1      9       9       2      2     NA        4        3
637   28   2    3   12       1       1      2     12      12       2     NA     NA       NA        5
638   47   1    2   12       4       1      1      9       9       2      2      1       NA       NA
639   42   2    2   13       1       5      1     12      12       0     NA      1       NA       NA
640   38   2    1   12       2       1      3     12       3       5     NA     NA        4        6
641   53   1    1   16       3       1      2     12      12       7      2      3       NA       NA
642   40   1    2   14       1       3      1     12      12       2      2      1        1        3
643   57   1    1   15       1       1      2     NA      12       6     NA      2        4        7
644   51   1    1   11       1       1      4     12       8       3      1     NA       NA       NA
645   60   2    1   14       5       4      0      9      NA       3      1      1        2        5
646   55   2    1   18       1       3      1     12      12       5     NA      2       NA       NA
647   40   2    1   14       1       1      4     12      NA       6      1      2       NA       NA
648   25   1    1   11       1       1      1     NA      NA       3     NA     NA        3        7
649   19   2    3    6       7       5      2     10       9       2     NA     NA       NA       NA
650   46   1    3    3       4       5      1     11      11       2      2     NA       NA       NA
651   60   2    2    9       8       3      1      9      NA       5     NA      1        4        7
652   22   2    3   12       2       5      1      4       4       3      1     NA       NA       NA
653   29   2    2   19       1       5      1     12      12       1      1      1       NA       NA
654   28   1    2   16       2       5      1     12      12       2      2      3        2        2
655   36   2    2   12       1       5      1      9       9       0     NA     NA       NA       NA
656   29   2    1   16       7       1      2     12      12       3      2     NA        4        4
657   40   1    2   12       1       1      2     12      12       1     NA      1        2        4
658   47   1    1   14       1       1      2     12      12       3      2      2       NA        3
659   NA   2    2   13       1       5      2     12      12       3     NA      3       NA       NA
660   51   1    2   14       1       3      2     12      12       0      1      1       NA       NA
661   63   1    1   13       4       5      1     10      NA       2      2     NA        3        7
662   33   1    2   13       1       5      1     12      NA       2      1      1       NA       NA
663   47   2    2   12       1       1      3     12      12       3      1      1        2        8
664   26   2    3   15       2       1      3     12      11       4      2      2       NA       NA
665   68   1    2   16       1       1      2     12      12       0      1      1       NA       NA
666   36   2    2   16       1       1      2     12      NA       5      1      1        4        7
667   34   1    1   14       1       5      1     12      12       4     NA      2        3        9
668   30   2    2   17       1       5      3     NA       7       1      1      1        2        2
669   71   2    1   13       5       1      0     12      NA       0     NA      1       NA       NA
670   28   2    1   12       2       5      3     12      NA       6      1      1        3        6
671   65   1    2   16       2       1      1     12       9       0     NA      1        2        4
672   49   1    1   12       1       1      2     NA      NA       7      2      2        4        2
673   32   1    1   12       2       3      1     11      NA       3     NA     NA       NA       NA
674   21   2    1   15       4       5      1      4       4       1      1     NA       NA       NA
675   38   2    1   14       2       1      2     12       9       6      1      2       NA       NA
676   22   1    1   14       1       5      3     12      11       7      1      3        2        5
677   50   1    2   14       1       3      2     12      12       1      2      1       NA       NA
678   86   1    2   13       5       1      0      9      NA       0     NA      1       NA       NA
679   59   2    3   12       1       1      3     12      11      NA     NA     NA        4        0
680   28   2    2   15       6       3      1     12      NA       3      1      4       NA       NA
681   54   1    2   15       1       1      2     12      12       0      1      1        4        0
682   71   2    2   15       3       1      2     12      12       0     NA      1       NA       NA
683   58   2    2   16       1       1      2     12      12       4      1      1       NA       NA
684   88   2    1    3       8       2      1     NA      NA       3     NA     NA        2       10
685   34   1    1   12       1       1      4     12      12       4      1     NA        3        7
686   52   2    1   12       4       5      1     10      10       3      1      1        4        4
687   71   2    1   12       5       1      2     NA      NA       3      2     NA       NA       NA
688   21   2    3   11       2       1      1     NA       9       2      1     NA       NA       NA
689   23   1    2   12       1       5      2      8      NA       3      2     NA        3        0
690   82   1    2   12       5       2      0      2      NA       0      1      1       NA       NA
691   34   1    2   12       2       1      3     12      12       1      1     NA        2        0
692   32   2    2   14       1       3      2     11      10       1     NA      1       NA       NA
693   43   2    2   15       2       3      1     12      12       1      1     NA       NA       NA
694   75   2    2   12       7       2      0     12      NA       0      1     NA       NA       NA
695   46   1    1   12       1       1      2     12      12       4     NA     NA       NA       NA
696   33   1    3   12       1       5      1     12      12       3      1     NA       NA       NA
697   79   2    3    4       5       3      0      9      NA       4     NA      2        3        8
698   50   2    1   12       3       3      2     NA      NA       3      1     NA        2       10
699   40   2    1   16       2       3      2     12      NA       3      1     NA        4        5
700   89   2    2    4       5       2      0      3      NA       0      1      1        1       10
701   65   1    3   13       1       1      2     12      12       3     NA     NA       NA       NA
702   69   2    2   13       5       3      0     12      NA       0      1      1        3        0
703   73   1    2   12       5       3      0     12      NA       0     NA      1        4        6
704   53   2    1    9       2       5      2     NA       9       1      1     NA       NA       NA
705   46   2    1   14       7       1      1     12      NA       5      1      2        4        5
706   56   2    1   12       1       3      1     12      12       2      1     NA       NA       NA
707   71   1    1   12       1       1      3     12      12       6     NA      2        5        6
708   33   1    1   12       1       5      1     12      12       3      1     NA       NA       NA
709   68   2    1   15       5       3      0     NA      NA       0     NA      1        3        9
710   89   2    1   12       5       2      0     12      NA       7      2      1       NA       NA
711   19   1    1    9       2       5      1      9      NA       3      2     NA       NA       NA
712   26   1    2   16       7       5      2     NA       4       2      1     NA        3        4
713   28   2    1   18       1       3      1     12      12       5      1     NA       NA       NA
714   70   1    1   12       5       3      0      7      NA       0      1      1        1        5
715   38   2    2   11       1       1      2     12      11       0      1      1        1        5
716   39   1    1   18       1       1      2     NA      12       5      1      2        4        7
717   19   1    3   13       7       5      2     12      NA       1      1     NA        2        4
718   45   1    1   18       3       1      2     NA      12       3     NA      3        3        5
719   47   2    1   18       1       1      2     NA      12       0      1      1       NA       NA
720   46   1    1   18       1       1      2     12      12       1      1      1       NA       NA
721   19   2    1   11       2       5      3     12       2       5      1     NA        4        7
722   48   2    2   16       1       3      1     12      12       1     NA      1        3        0
723   38   2    1   15       7       1      1     NA      NA       2      1      1        4        6
724   24   1    2   16       4       5      3     12      NA       7      2     NA        2        1
725   54   2    2   12       7       5      0      7      NA       0      1      1       NA       NA
726   50   1    2   15       1       2      1     11      11       0     NA      1       NA       NA
727   48   1    2   13       1       3      2     12      12       1     NA     NA        3        5
728   25   1    2   14       2       5      2     11       5       1      1      1       NA       NA
729   59   1    2   12       1       3      1     12      12       2      2      1        4       10
730   25   1    2   12       1       5      4     12      NA       3     NA     NA        3        0
731   28   2    2   14       1       1      2     12      12       1      1     NA       NA       NA
732   40   2    2   13       1       5      2     10       9       0      1     NA        4        1
733   73   2    1   18       5       1      0     12      NA       0     NA      1       NA       NA
734   50   1    1   10       1       1      2     12      12       4      1     NA       NA       NA
735   20   2    1   16       1       5      4     12       7       1      1      1       NA       NA
736   43   1    1   14       1       1      2     12      12       2      1      1        4        5
737   68   2    1   16       5       1      0     12      NA       6      2      2        5        7
738   18   1    1   12       2       5      4     12       2       5      1     NA        3        8
739   54   2    2   14       1       1      3     NA      NA       0      1      1        2        8
740   71   2    1   17       2       3      1     11      11       3     NA     NA       NA       NA
741   28   2    1   12       1       1      2     12      12       2      1      3        3        6
742   46   1    2   16       1       5      1     12      12       0      1      1        3        2
743   47   1    1   10       1       1      2     12      11       3     NA      1       NA       NA
744   65   2    1   12       1       2      1     12      12       4      1      2       NA       NA
745   18   1    1   12       1       5      3     12      NA       5      1     NA        3        8
746   57   2    2   14       1       1      1     12      12       0      1      1       NA       NA
747   65   2    1   16       2       2      1     10       5       0     NA      1        2        2
748   25   2    2   12       2       5      1     10      10       1      1      1        3        3
749   30   1    2   12       1       5      1     12      12       0      2     NA        3        5
750   37   2    2   13       3       5      1     12      NA       0      1      1       NA       NA
751   68   2    1   12       5       1      0     12      NA       2      1      1        2        5
752   47   1    1   15       1       3      1     12      12       0     NA      1        2        9
753   61   1    1   10       7       5      0      9      NA       2     NA      1       NA       NA
754   23   1    3   12       1       5      3     12      11       1      2     NA        3        6
755   27   1    1   18       1       5      1     12      12       7      1      3       NA       NA
756   19   1    1   11       1       5      3     12      NA       3      2     NA        3        0
757   54   1    1   20       1       1      2     12      12       0      1      1       NA       NA
758   34   2    1   16       6       1      2     12       5       0      1      1        3        4
759   89   2    1   18       5       2      0     12      NA       0      1      1       NA       NA
760   34   1    3   14       4       1      2     12      12       1      1     NA       NA       NA
761   64   1    1   16       5       1      1     NA      NA       6     NA      2        4        7
762   36   2    1   16       1       1      2     12      12       2      1      1       NA       NA
763   42   2    1   16       7       3      1     12      12       3     NA      1       NA       NA
764   44   2    3   16       2       1      2     NA       3       3      1     NA        4        5
765   44   1    1   15       1       2      1     NA      NA       6      1     NA       NA       NA
766   43   1    1   18       1       5      2     NA      12       2      2      1        2        5
767   77   2    1   17       5       2      0     12      NA       2      1      3       NA       NA
768   43   1    1    9       1       3      1     NA      NA      NA      1      1       NA       NA
769   36   1    1   12       2       3      4     12      12       4      1      3        2        5
770   30   1    1   16       2       5      1     12       9       0      1     NA        2        7
771   58   1    1   19       3       3      1     12      12       2     NA     NA       NA       NA
772   89   2    1   16       5       3      0     12      NA       5      1     NA       NA       NA
773   62   1    1   12       8       5      1      9      NA       3      2     NA       NA       NA
774   76   2    1   14       2       2      1      9      NA       3      1     NA       NA       NA
775   51   2    1   14       3       1      3     12      12       0      1      1        1        3
776   27   2    1   14       1       5      1     12      10       1      1     NA        2        2
777   73   1    1   14       5       1      1     12      NA       3      1      1       NA       NA
778   28   1    1    8       1       5      4     12      12       4      1      2        3        0
779   34   1    1   16       1       1      2     12      12       1      1      1        2        5
780   40   2    1   12       7       5      2     10      NA       5     NA     NA       NA       NA
781   35   2    1   16       1       1      2     12      12       1      1     NA        3        6
782   70   1    1   14       1       2      1     12      NA       5     NA     NA        4        7
783   82   2    1   13       5       2      0     12      NA       5      1      2        4        8
784   52   2    1   17       2       3      2     10      10       0      1      1       NA       NA
785   56   1    1   12       1       3      2     12      12       2     NA     NA        2        7
786   46   2    1   15       3       1      2     12      12       6      1      2       NA       NA
787   33   2    1   12       2       1      2     12       9       6      1      2        4       10
788   23   2    3    8       2       5      1     12       9       5      2     NA       NA       NA
789   48   1    1   12       1       1      2     12      12       3      1     NA       NA       NA
790   55   1    1   14       1       3      1     12      12       2      2      1        2        7
791   56   2    1   12       7       3      0      9      NA       1      1      1       NA       NA
792   74   2    1   16       5       1      0     NA      NA       5      1      1        3        4
793   28   2    1   12       1       5      1     12      12       5      1     NA       NA       NA
794   24   2    2   NA       1       1      2     12      11       3      1     NA        2        8
795   62   1    2   20       5       1      0     12      NA       2     NA      1        1        0
796   74   2    2   15       2       2      1     11      NA       0      1      1        1        5
797   24   2    3   12       1       5      2     12      11       5     NA     NA       NA       NA
798   29   2    2   15       1       1      2     12       9       0      1     NA       NA       NA
799   59   2    1   14       1       2      2     12      12       1     NA     NA        3        4
800   73   1    1   15       5       5      0     12      NA       0      1      1       NA       NA
801   65   1    3    3       3       1      1     11      11       1      2     NA        3        5
802   19   2    1   12       1       1      5     NA      11       4     NA     NA       NA       NA
803   22   2    3   12       2       5      2     11       5       3      1     NA       NA       NA
804   40   1    1   16       2       1      2     12       9       4     NA      3        1        7
805   48   1    3    7       1       1      2     12      11       1      2     NA       NA       NA
806   61   1    2   12       5       1      0      2      NA       1     NA      1        5        7
807   49   2    1   16       1       1      3     NA      12       2      2      1       NA       NA
808   39   1    3   12       1       1      2     12      12       2      2      1        3        5
809   45   2    3   16       1       4      1     12      12       2      2      3        4        4
810   60   1    1   13       5       5      0      9      NA       7     NA      1        2        4
811   32   1    1   16       1       5      1     12      12       2      1      1        2        8
812   39   1    1   18       2       5      1     12      12       2      1      3        2        7
813   52   2    2   16       1       1      1     12      NA       2     NA      1       NA       NA
814   44   2    3   15       2       1      2     12      10       2     NA      3       NA       NA
815   59   2    2   12       2       3      1      7       7       0     NA      1       NA       NA
816   46   2    1   12       2       3      1     11      11       0      2      3        3        0
817   63   1    1   12       4       5      0      9      NA       6      1      2       NA       NA
818   26   1    2   12       4       5      1     NA      NA       3      1      1        4        5
819   31   1    3   12       4       5      0      7      NA       3     NA     NA       NA       NA
820   19   1    2   12       4       5      4     12       6       2      2     NA       NA        4
821   40   2    1   18       2       5      2     12       9       3     NA      3        1        6
822   64   1    2   16       5       1      1     12      NA       0      2      1        4        6
823   25   1    1   15       6       5      4     12       7       4      1      4        2        7
824   56   1    1   12       5       1      3      6      NA       3     NA     NA        3        6
825   41   2    1   14       7       1      1     12      NA       3      1     NA        3        7
826   54   2    2   16       1       3      2     12      12       4     NA     NA       NA       NA
827   40   1    1   12       1       4      1     NA      NA       5      1      2       NA       NA
828   64   1    1   16       1       1      2     NA      12       5      2      4       NA       NA
829   56   2    1   16       1       3      1     12      12       4      1      2        5        7
830   71   2    1   12       5       2      0     12      NA      NA     NA     NA        3        0
831   50   1    1   16       1       1      2     NA      12       1      1      3        2        8
832   69   1    1   13       5       3      1     12      NA      NA      1      1        2        3
833   49   1    1   12       1       5      1     12       3       4     NA      2       NA       NA
834   61   1    1   12       1       1      2     NA      NA       6     NA      2        4        6
835   38   2    1   19       4       3      2     12      12       4      2     NA        2        3
836   74   1    1   16       1       1      2     NA      NA       1     NA      1        3        6
837   40   2    1   12       7       1      6     NA      NA       7     NA     NA       NA       NA
838   34   1    3   12       7       1      5     NA      NA       3      1     NA       NA       NA
839   41   1    3   14       1       3      1     12      12       3     NA     NA       NA       NA
840   78   1    1   10       1       1      2     12      12       6     NA      2        4        7
841   47   2    3    9       2       1      2     12       5       3      1     NA       NA       NA
842   50   2    1   14       2       5      3     12       9       0      1      1        3        6
843   41   2    1   12       1       4      1     11      11       2     NA      3       NA       NA
844   63   2    1   15       4       3      7     NA      NA       0      2      1       NA       NA
845   56   1    1   14       1       1      2     12      12       6      2      2        4       10
846   18   2    1   12       7       5      1     12      NA       5      1     NA       NA       NA
847   25   1    3   12       1       1      1     12      12       3      2     NA        3        0
848   55   2    1   14       1       1      2     12      12       1     NA      1       NA       NA
849   58   1    1   14       2       3      2     NA       9       1      1      1       NA       NA
850   39   2    1   14       2       1      2     12      12       1      1      1        2        5
851   42   2    3   16       7       1      1     12      NA       4     NA     NA        2        5
852   25   1    3   12       6       5      3     12      12       3      1     NA        2        5
853   76   2    1    6       5       1      0      9      NA       2     NA     NA       NA       NA
854   53   2    3   17       1       3      1     12      12       3      1     NA       NA       NA
855   57   1    1   14       1       5      1     12      12       0      1      1       NA       NA
856   53   2    1   14       1       1      2     12      12       5      2      2        3        5
857   63   1    1   16       5       1      2     12      NA       4      2      2       NA       NA
858   62   2    1   16       7       1      1     NA      NA       4      2      2        4        7
859   56   2    2   17       1       1      3     NA      12       0     NA      1        3        6
860   70   1    2   12       5       3      0     12      NA       1      1      1        1        9
861   35   1    2   16       1       5      2     NA      12       3     NA      3        4        0
862   64   2    1   16       1       1      2      1       1       3      2      1       NA       NA
863   32   1    1   13       1       1      1     12      NA       7      1      1        1        1
864   27   2    1   16       4       5      3     12      10       6      2     NA        4        9
865   67   1    2   12       2       1      2     12      12       6     NA      2        4        5
866   27   2    1   12       7       1      3     12       2       4      2      2       NA       NA
867   31   1    1   15       2       5      1      2       2       7      2      2        4        2
868   79   2    1   13       5       1      1     12      NA       6      2     NA        4        8
869   41   2    1   20       1       3      3     12      12       7     NA      2       NA       NA
870   29   2    1   15       7       1      2     12       9       1      1      1       NA       NA
871   42   2    2    8       1       5      0      1      NA       3      1     NA        3        6
872   89   2    1   12       7       2      0      9      NA       2     NA      1        3        8
873   52   2    1   16       2       1      4     NA       9       6      1      2       NA       NA
874   78   1    1   16       5       1      0     12      NA       2      1      1       NA       NA
875   77   1    1   12       5       1      2     NA      10       6      2      2        4        7
876   42   2    1   16       1       3      3     NA      12       0     NA      1       NA       NA
877   45   1    1   16       1       1      2     12      12       6      2      2       NA       NA
878   64   2    1   16       2       1      2     12      NA       3     NA      1       NA       NA
879   83   2    1   12       5       3      0      9      NA       7     NA      3        5        0
880   49   2    1   17       1       1      2     12      12       0      1      1       NA       NA
881   31   2    1   17       7       1      2     12      12       5     NA      2        3        7
882   42   2    1   16       2       1      2     12      11       5     NA      1       NA       NA
883   25   2    1   14       1       5      1     11      NA       3      1     NA       NA       NA
884   47   1    1   16       1       1      2     12      12       5     NA      2       NA       NA
885   48   2    1   16       2       1      2     12      12       4      1      2       NA       NA
886   53   2    1   12       3       2      1     11      11       5      2     NA        3        6
887   57   1    1   18       1       3      1     12      12       1     NA      2        3        6
888   84   2    1   12       7       2      0     11      NA       3      1     NA       NA       NA
889   83   2    1   14       5       2      0      9      NA       1      1      1        4        8
890   68   2    1   16       1       2      1     12      11       2     NA      1        2        5
891   64   1    1   12       5       5      0     10      NA       5      2      2        4        0
892   63   2    1   16       1       3      1     12      12       0     NA      1       NA       NA
893   70   2    1   12       5       2      0      9      NA       1      1      1        3        3
894   21   1    2   15       2       5      2     12      NA       2      1      1        2        7
895   29   1    2   12       2       5      1     12      10       3     NA      1        4        1
896   56   1    2   13       1       3      1     12      12       2      1     NA       NA       NA
897   27   1    2   16       6       5      1     12      12       1      1      1       NA       NA
898   53   2    1   12       7       1      1     NA      NA       2      1      2        4        4
899   68   1    1   12       8       1      1     NA      NA       3     NA     NA        2        5
900   44   1    1   12       1       3      1     12      12       2      1      1       NA       NA
901   68   2    1   11       5       1      0     12      NA       0      2     NA        2        2
902   39   1    1   12       1       5      1     12      12       1     NA     NA        4        6
903   57   1    1   12       1       3      1     12      12       5      1     NA        3        0
904   25   1    2   12       1       5      0     12      12       3     NA     NA        4        0
905   42   2    2   13       8       5      3      9       3       3      1      1       NA       NA
906   25   1    2   13       7       5      3      1      NA       3      1      1        1        0
907   19   2    2   12       1       5      5      5       2       3     NA     NA       NA       NA
908   66   2    2   12       7       5     NA     NA      NA      NA      1     NA       NA       NA
909   74   1    2   14       2       4      0     12      NA       3      1      1       NA       NA
910   69   2    3   20       8       3      1     12      NA       7      2     NA        4        2
911   26   2    2   12       4       5      2     12       1       2     NA     NA       NA       NA
912   69   1    2   14       5       2      1     11      11       1      1     NA       NA       NA
913   27   2    1   15       1       1      1     12      12       1     NA     NA       NA       NA
914   53   1    1   14       3       5      1     12      12       3     NA     NA        2        5
915   35   1    1   10       1       3      1     12      12       3     NA     NA        4        4
916   32   2    1   14       1       1      2     12      12       1      1      1       NA       NA
917   19   2    1   11       2       5      3     12      NA       7      1     NA        2        0
918   56   1    1   14       1       1      2     12      12       5     NA      2       NA       NA
919   69   1    1   14       5       3      1     12      NA       3      1      2        4        6
920   66   2    1   12       5       1      2     12      NA       2     NA      1        2        4
921   69   2    1   20       8       2      1     NA      NA       7      1     NA        5       10
922   43   1    1   12       1       5      1     12      12       3      1     NA       NA       NA
923   43   2    1   12       1       3      1     12      12       6     NA      2        3        4
924   44   2    1   16       1       1      2     NA      NA       5      1     NA       NA       NA
925   58   1    1   16       1       2      1     12      12       0      1      1       NA       NA
926   38   1    1   12       1       1      2     NA      NA       7     NA      2        4        8
927   49   2    1   17       1       1      1     12      NA       4      2      2       NA       NA
928   51   1    1   12       1       1      2     12      12       5     NA      2       NA       NA
929   59   2    1   20       1       1      2     12      12       6      2      2        5        3
930   68   1    1   14       5       3      0      8      NA       1      1      1       NA       NA
931   73   1    1   18       5       1      1     12      NA       5     NA      2        4        8
932   67   1    1   18       5       1      1     12      NA       5      1      2        4        8
933   70   1    1   19       5       1      0     12      NA       5      2      2       NA       NA
934   61   2    1   16       1       1      2     12      12       6      1      2        4        7
935   50   2    1   14       1       1      3     NA      12       4     NA      2       NA       NA
936   67   1    1   16       5       1      0     12      NA       0      1      1        1        7
937   39   1    1   17       1       1      2     12      12       7      2      3       NA       NA
938   48   2    1   18       2       1      2     12      12       4      2      2        4        5
939   19   2    1   13       2       5      4     12       2       6      1     NA       NA       NA
940   58   1    1   12       8       1      0      9      NA       2     NA      1       NA       NA
941   54   2    2   14       1       4      1     12      12       2     NA      1        2        5
942   20   1    1   11       6       5      0      1      NA       2      2      1        1        0
943   89   2    1   15       5       2      0     11      NA       0     NA     NA       NA       NA
944   44   2    1   11       7       1      3     NA      NA       7      1      1       NA       NA
945   59   1    2   12       1       1      3     12      12       3      1      1        4        8
946   47   2    3   17       7       1      1     12      NA       2     NA     NA        2        5
947   46   2    1   18       7       1      1     12      NA       5      1      2       NA       NA
948   55   1    3   15       1       1      2     12      11       3      1     NA       NA       10
949   65   1    2   12       1       1      3     NA      NA       6     NA      2       NA       NA
950   23   2    1   14       1       5      1     NA      NA       3      1     NA       NA       NA
951   28   2    1    9       7       1      1     12      NA       1     NA      1       NA       NA
952   76   2    1   17       2       2      1     NA      NA       4      1      2       NA       NA
953   45   1    1   14       1       4      1     12      12       0      1      1        4        9
954   40   2    1    9       2       5      1     10      NA       3      1     NA        1        6
955   77   2    1   12       5       3      0      9      NA       6      1      2       NA       NA
956   74   1    1   18       5       5      0     12      NA       2      1      1        4        8
957   79   2    1    6       5       1      2     12      NA       6     NA      2        3        7
958   70   1    1    9       5       1      0      3      NA       1      2      2       NA       NA
959   61   1    1   12       8       1      1      9       1       1      2     NA        4        5
960   49   1    3    6       1       1      4     12      12       3     NA     NA       NA       NA
961   38   1    1   14       1       1      1     12      12       3      2     NA       NA       NA
962   25   2    1   16       1       5      1     12      12       5      1     NA        4        7
963   36   1    2   16       1       1      2     12      12       1     NA     NA       NA       NA
964   75   2    1   16       5       2      0     12      NA       6      2      2        3        7
965   22   1    1   13       1       1      2     12      12       4     NA      2        3        8
966   45   1    1   14       1       1      1     12      NA       6      2      2       NA       NA
967   26   2    3   14       2       5      2     10       7       5      1      1        3        6
968   40   1    2   14       1       5      1     12      12       0      1      1       NA       NA
969   26   2    2   12       1       4      2      9      12       3      2      1        1        4
970   60   2    3   11       1       3      1     12      12       1     NA      1        2        3
971   32   1    1   16       2       1      2     12      12       4      1     NA        4        3
972   54   2    1   13       1       3      2     12      12       1     NA      1       NA       NA
973   27   1    1   12       1       5      1     12      12       3     NA     NA        1        6
974   27   2    2   14       1       5      1     11      11       3     NA     NA        4        3
975   34   1    1   12       1       5      1     12      12       1      1     NA       NA       NA
976   37   2    1   16       7       1      1     12      NA       4      1      2        4        7
977   41   1    1   16       1       1      1     12      12       4      2     NA        4        8
978   32   2    1   13       1       3      1     NA      NA       4     NA     NA       NA       NA
979   43   1    1   18       4       5      1      9      NA       1      2      2       NA       NA
980   42   1    1   18       1       1      2     12      12       4      2      2        4        9
981   57   1    1   17       1       1      4     12      12       4     NA      1        3        8
982   43   2    1   16       1       1      4     12      12       1      1      1       NA       NA
983   41   1    1   18       8       5      0     12      NA       5      1      3        3        6
984   77   1    3   13       5       5      0      5      NA       1      2      1       NA       NA
985   46   1    1   16       1       1      4     12      12       1     NA      1       NA       NA
986   50   2    1   20       1       5      1     12      12       5      2     NA       NA       NA
987   25   1    1   17       1       5      1     12       5       5      1      1       NA       NA
988   37   2    1   16       1       1      2     NA      12       5     NA      4       NA       NA
989   60   2    1   13       2       1      2     12       1       6      1     NA        3        0
990   57   1    1   13       2       1      2     12       9       5     NA      2        4        4
991   38   2    3   12       7       1      1      8      NA       3     NA     NA       NA       NA
992   25   1    1   14       2       5      3     12       9       3     NA     NA       NA       NA
993   34   1    1   16       4       5      3     12       7       0      1      1       NA       NA
994   65   1    1   13       5       1      1     12      NA       6     NA      2        3        8
995   34   2    1   12       1       5      1     12      12       3      1     NA       NA       NA
996   34   2    1   15       2       5      1     10      10       7      2      1        3        6
997   40   2    1   14       4       5      2      6      NA       3      2     NA        3        0
998   26   2    1   15       1       5      1     12      NA       1     NA     NA       NA       NA
999   23   2    1   13       1       5      1     10       9       2      2     NA        1        5
1000  24   2    1   12       1       5      1     12      12       4      2      2       NA       NA
1001  28   2    1   16       2       1      2     12      NA       7     NA      2       NA       NA
1002  56   2    1   15       7       4      4     12      NA       1     NA      1        3        7
1003  84   1    1   16       5       1      0     12      NA       6      1      2        4        6
1004  42   2    1   16       2       3      1     11       9       2      1      1        1        3
1005  44   1    3   20       1       5      1     NA      NA       2     NA      1       NA       NA
1006  51   1    3   20       3       3      3     NA      12      NA     NA     NA       NA       NA
1007  61   1    2   16       1       3      1     12      12       2      1     NA        2        5
1008  37   2    1   16       3       1      2     12      12       1      1      1        4        5
1009  39   1    1   16       1       3      1     12      12       5     NA      2        2        8
